Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
8.45525092,7.067944139,1.169164101,0.1099421397,A0V,17.98394588,1
7.93663831,8.648436732,1.193370246,0.5391376705,F5V,18.37186629,1
9.307665982,3.709623816,1.22918706,0.01210248101,B8III,18.34795633,0
7.835300756,5.970950303,0.673198476,1.02440728,M7III,16.32115967,0
9.934360298,5.761743837,3.309306476,1.196635708,K2III,17.94841614,0
7.94778392,6.471777055,1.66619388,-0.009545865092,A0V,16.67499694,1
6.72744003,21.53208133,0.7343406993,0.7160969394,G3V,18.68431113,1
2.998482019,2.02344602,0.8628724841,-0.1666499949,B9II-III,9.377946024,0
8.072383325,8.221260386,1.283097832,0.4192123582,F5V,18.8772831,1
9.46992388,10.93427426,1.39433231,0.4911601856,F3V,18.92085586,1
8.230454364,1.451136678,0.9136850913,1.254299928,K3III,14.47504265,0
8.354755373,2.615267825,1.1027312,1.436965258,K3III,16.01601337,0
9.518479884,1.405288435,2.112174642,0.5843025036,G0V,17.02354232,1
8.904744798,2.259479615,1.579604441,1.132316397,K1III,14.66788159,0
6.694658084,8.222822749,0.7214359101,1.356502463,K1III,16.82789958,0
7.246871574,4.77781529,0.6619461742,0.2323290353,A1III,16.14111992,0
8.102250558,4.922179714,0.9847388247,1.079092415,K2III,18.16119689,0
8.499164243,4.186117792,1.173402285,1.143500233,M4III,16.21474449,0
1.398091724,4.765341993,0.4602199243,-0.08058395062,B2.5IV,12.24235077,1
8.689739573,0.7222773629,1.139857731,0.08502450965,A3Vp...,14.02036876,1
8.577396535,2.901545107,1.337772418,1.067364022,G8III,15.99515538,0
7.78708394,3.981086037,1.046090728,0.9868254407,G8IV,16.86157654,1
5.55523599,38.28827729,1.093538989,0.7873718759,G8V,20.32335455,1
8.300952307,16.54940183,0.8418101514,1.034259313,K2V,21.09341696,1
8.628069948,6.785370397,0.8586201783,0.4206079913,F2V,18.5078273,1
8.753697171,4.675864783,0.8219170455,1.097135223,K0III,18.02320594,0
9.140401048,3.625786738,1.063211099,1.009390726,G8III,16.37959399,0
-0.1071597193,12.12454546,0.5482793821,1.136731722,K0III,15.80385079,0
7.162756127,2.815775489,0.9262346624,0.309920488,B8III,14.57319242,0
7.485535894,9.734010942,1.118657662,0.3704075829,G3V,17.841914,1
7.181645698,2.479952018,1.151449583,-0.08912813654,B8/B9III,14.86011376,0
7.454832628,8.065455921,1.038348413,0.1371272668,A0V,16.44010024,1
8.605229435,7.39026847,0.8386569799,0.5407164189,G2V,17.7851648,1
7.512145741,3.034482831,0.9528194115,1.45795524,K5III,16.26385395,0
8.561660592,1.61623379,1.229542327,1.230253088,K5III,14.84533381,0
9.042304744,11.18319151,1.313359024,0.5615212679,F5V,17.45591994,1
8.568229512,-0.07678498458,1.46990757,1.022593286,K0III,11.75710104,0
2.241152162,8.720270927,0.7744331964,-0.09525197101,A0III,15.00848095,0
9.20396423,1.953358717,1.427020103,1.024453492,G8IV,15.7355728,1
6.766699318,5.447816256,0.7678617334,0.4706396973,A7V,16.547826,1
7.059549192,2.737854076,0.9189555482,1.292587121,K5III,15.67302056,0
7.737504955,1.293243895,0.7820653806,1.20293007,K1III,14.26121992,0
9.519285024,8.966728902,1.176628773,1.356025219,K1III,18.39537339,0
8.604805287,10.71091219,1.308458462,0.820980722,G5V,18.86680101,1
7.101200075,7.848035694,0.8044416225,0.9149598831,K0IV/V,18.30645986,1
8.967897717,2.990945578,1.084193804,0.1329647671,A2IV/V,16.9346766,1
9.227414718,0.764064322,0.9818807098,1.322226784,K1III,15.82520893,0
9.802556575,-7.579849396,1.574058614,0.09671087358,A0V,17.25547024,1
7.597773552,-1.003090671,0.7778735376,1.588233818,K4III,11.54518615,0
4.025779603,14.54215834,0.6475471132,0.4227186439,F2IV SB,16.96485949,1
7.530111789,4.16294818,1.041247383,1.290707888,K0III,15.69133805,0
8.419775737,7.124479386,0.6796869701,0.9614565442,B8II/III,16.30434445,0
3.129760229,5.35751541,0.7348822997,0.3643087088,A9IV,15.07665989,1
6.843698562,8.445530676,0.8688203425,1.20698854,K1III/IV,16.10283217,1
8.612877622,1.608942563,0.8051797494,0.969657817,G8III,15.60874053,0
7.196609607,1.912461634,1.035884017,0.6581575106,G5III,14.25810134,0
6.481355428,7.568244178,0.7824130103,1.215004749,K5III,15.39553029,0
8.665974053,5.231989116,0.9531645911,0.5000915047,F7V,17.57099452,1
9.161234963,2.034410572,1.162874927,0.5403448581,F5V,15.19439948,1
8.332584263,-0.3448115133,1.369085313,1.362798596,M2/M3III:,11.023813,0
8.703978553,0.8043233442,1.244645348,1.176622892,K2III,15.78357043,0
8.323673944,5.713429969,1.172040985,0.1794053238,A0V,17.38830322,1
6.978596058,3.661486864,1.00069237,1.641459298,K3III,15.5186556,0
7.961787067,0.8112716389,1.105271727,1.549699759,M2III,13.93496822,0
9.52111827,3.190499236,0.9859607824,1.079863942,K3III,16.29429281,0
8.420065028,-8.991893338,1.305210453,0.1748211297,B9.5V,16.71243681,1
9.17590441,-0.7024742982,1.556053113,-0.06851141911,B1.5III,11.28516646,0
7.624066953,1.633495838,1.108849621,1.081448924,K1III,13.9019791,0
8.078512919,5.729576576,0.8433923848,0.2258849207,A8V,17.02009831,1
8.247898562,4.369370143,0.702369919,0.20707383,A7V,16.4496656,1
6.561228274,6.053966875,0.7856420808,1.062006893,K1III,15.88320026,0
8.557538242,0.2389234673,0.7529608075,1.066940754,K7V,12.23946716,1
9.78296242,9.693786301,1.561501677,1.064385427,K1V,25.33919261,1
9.229104676,0.3857952424,1.225590584,0.8763381968,G8IV,13.62372443,1
7.223620527,1.012568228,0.9152521588,0.1131699043,B1Iab,10.60797283,0
7.522282266,3.536719499,0.865081862,1.078238528,K4III,14.17582997,0
8.05625029,1.076034679,0.6297165553,0.04876492425,B0V,12.99944572,1
8.332537185,4.475964846,1.031146057,0.5446525617,G3V,17.07297382,1
7.577888277,1.326398651,0.9303827409,0.8934572436,A2/A3Iab,13.00807223,0
8.121863286,1.078439358,0.8747246452,1.388486782,K2III,14.54719659,0
8.43317428,4.037469972,1.218495088,0.2884772855,A3IV/V,15.65187195,1
8.775964119,2.619159332,1.028322215,1.372937789,K5III,16.95414588,0
8.250156601,3.880160971,1.078193493,1.18953263,K0III,15.77857521,0
5.276233841,6.841775715,0.9669844187,0.3485511869,B9.5III/IV,15.38909612,1
8.953215914,5.293750144,1.454192033,1.00380089,A2III,17.29766059,0
8.754121283,26.00787379,0.9182306074,0.5826260621,K1V,21.71380725,1
7.981756966,1.630356944,0.8918020285,1.335964349,K3III,14.43375058,0
7.285717639,4.190970054,0.639952057,0.2863259487,A3IV/V,15.88353842,1
10.29017152,12.00003157,1.40542438,0.6072200847,G3V,18.41491552,1
8.486443276,0.2489173352,0.9271786176,1.589614181,K4/K5III,8.625813887,0
7.750528676,1.730677775,0.821361503,0.02386096985,B5V,13.39246893,1
7.134157797,2.209725454,0.9987904233,1.546665314,K4III,13.64857492,0
8.049700575,2.122857692,0.9706185517,1.093719571,G8III,14.18717836,0
5.950292609,14.43197247,0.6207402919,0.4553199748,F2IV,16.54183661,1
3.005842368,8.243588064,0.6787994765,0.2440522664,A7V,16.77784977,1
9.377903438,2.047710318,1.13536413,1.207452401,K1III,14.74625509,0
8.980432762,2.660342318,1.054022634,0.9496127301,G8/K0IV,17.33262872,1
7.015654025,3.048068709,0.840814617,0.08553653344,B5III/IV,14.53073472,1
8.409880611,2.337926286,0.9215262845,0.03938264695,B8V,16.56479214,1
7.934497178,4.219981242,0.8317412908,1.053375415,G8III,16.54229355,0
8.298136393,4.960817931,1.08685148,-0.08509633713,B8/B9III,16.90576858,0
8.874937314,22.34277502,1.269435117,0.6031640223,K0V:+...,20.003812,1
8.522177929,4.26624141,1.051511076,1.125815546,K2III/IVCN.,17.46139131,1
8.633259285,2.245983159,0.9757924207,1.326184755,K2III,16.65477836,0
8.457213905,7.870071439,1.111170389,0.4713101063,F3V,18.91698651,1
7.459610938,1.909398104,0.9311292544,0.46652939,B8Ia,14.29935905,0
8.92573642,3.515991537,1.409299711,0.9460073222,G5V,18.12521889,1
4.883900955,0.5422234333,0.6724595496,1.497547774,K3Iab,10.27697105,0
8.814228445,2.109383585,1.104127166,1.061451141,K0III,15.8099878,0
9.022109975,5.214681024,1.444908192,0.5476352967,F7V,18.88729654,1
8.090443923,1.788163483,0.8776902392,-0.1323475182,K1III/IV,15.24248127,1
6.848056256,1.687572471,0.86352337,1.371646934,K3III,13.35066482,0
9.481132576,11.07492461,1.025381219,0.4691897318,G3V,18.46066366,1
3.724010383,3.87033291,0.5730782314,-0.03795502474,WC8 + O9I,10.51927062,0
8.932337646,1.655769175,1.115089674,1.002427686,K0III/IV,14.59126313,1
8.950028032,11.34162773,1.323960474,0.4633609509,G3V,19.013081,1
9.096121148,0.03201200201,1.23343472,1.195187611,K0III,12.25482015,0
8.404900405,2.538852209,0.9536367588,1.045485918,K0III,15.97836305,0
4.667800111,4.955683137,0.6727450188,1.000874142,K0III,14.4396147,0
3.069565363,1.82367276,0.6516111576,1.05058605,G8/K0II,12.73345084,0
8.886587596,14.5547915,1.256556518,0.694089367,G5V,20.19175955,1
9.737605471,9.279474481,1.298986965,0.4115405622,F3V,18.43845611,1
8.827318209,13.30259666,1.034018909,0.6863065196,G8V,19.92973178,1
6.469227759,4.17663216,0.5591045941,0.1946272883,B9IV,14.7865693,1
6.942776794,2.355745344,0.709566088,1.385831178,K5III,14.43334117,0
7.084051698,3.2103942,0.7270792094,1.089950652,G8III,14.27931377,0
8.678025313,1.268968845,0.9734920547,1.142217313,K3III,15.88614612,0
7.811486195,13.76796566,0.5337696906,0.6927215577,F6Vm,17.6786327,1
7.975584528,-0.705010291,1.46073468,1.385416018,M3Ib-II,10.05776482,0
6.467726439,0.8987071372,0.6164929327,0.00484314925,O9IIInn,8.982008614,1
8.055867051,8.916985928,0.8928576838,1.103594335,K0III,17.6611272,0
7.19708004,8.783822497,0.8475639704,0.8680728416,K0III,16.88602922,0
7.963818134,4.847809804,1.144986514,0.6709952722,G3V,17.37015764,1
9.14286687,8.613129629,1.5001875,1.085359659,G8III,19.06646585,0
7.152644662,10.03264479,0.7399404716,0.1273782736,A5Vm...,17.29595956,1
5.64455007,6.805705599,0.5821079588,0.9664540474,K0III,15.50281286,0
8.967855661,2.075206225,1.207916825,0.9768824476,K2/K3III,14.99017646,0
9.776457963,0.9285826623,1.190065342,0.6007094572,B0Ibp,14.87614535,0
8.175039328,0.9901369098,1.225616465,1.08603465,K0III,13.37745239,0
9.435205191,4.920447142,1.173148042,0.8968706373,G5V,18.6140724,1
8.161265116,3.354640027,0.9057945098,0.9615072556,K0III,16.46560676,0
9.565542896,2.814991571,0.9425325668,0.4161210722,F2III,16.69176505,0
5.879119965,2.743230262,0.6290786639,0.02115198122,B8III,14.39649663,0
7.906112292,3.546919464,0.783262474,1.223754926,K2/K3III,16.2169495,0
7.998778472,2.429680395,0.9117497333,1.252284445,K2III,15.63642035,0
8.894205819,5.223529661,0.9639658007,0.3027142323,A9V,18.72994242,1
9.294633458,-0.0756687604,1.515267417,1.54616812,K3III,11.48293877,0
7.224476411,5.218530962,1.077776616,1.401068541,K5III,16.04763156,0
8.522146488,3.508000364,1.063531003,1.107994729,K1III,15.49979549,0
7.712590664,1.836746995,1.178007306,1.007417305,K0III,15.15232541,0
7.623686247,6.936041497,1.099789061,0.8701938687,G8IV,17.38123295,1
7.436071282,-0.1443805943,0.8774548061,1.00321144,F5Iab,10.36362846,0
6.839807272,3.865955505,0.8199395262,0.3515692334,A1V+...,15.24650374,1
7.391719484,4.705780099,0.7168818711,1.169818565,K1III,15.10141894,0
8.702733408,2.642470509,0.938432706,1.441774641,M3III,15.42941068,0
8.326413901,3.975564617,1.040346603,0.01564381261,A0V,17.01018286,1
6.005265588,5.409625447,0.5894131875,-0.01541780517,G9IV,15.00722001,0
9.340121751,5.170755676,1.316499861,0.6069409137,F5V,17.3773363,1
9.665358694,1.676429834,1.577958078,1.423382123,G6/G8V,15.70976302,1
8.556388926,4.684554927,1.02804584,0.2374306322,A0V,16.26523863,1
7.493240592,1.634996191,0.9965204739,1.436412542,K2III,14.04235075,0
7.921826936,8.406994689,0.8348420829,0.4213090948,F5Vs...,18.41394195,1
9.258812601,3.751440138,1.154031497,-0.01049230816,B9II/III,16.59283065,0
8.593139563,9.61671074,1.050669475,0.05763974958,B9IV/V,16.4786234,1
9.16514214,2.158201017,1.008240936,0.1968439546,B8IV,14.43927305,1
4.899707145,4.542168268,0.7013984781,0.8900925089,G5III...,13.52268447,0
8.075216125,11.80926363,0.8206518972,0.5483948405,F7V,18.21021861,1
7.553998139,1.047338124,0.8289773668,0.546655686,B4III:,12.80951897,0
7.759586626,24.14499809,0.9032435091,0.5964626528,F6V,18.10833557,1
4.359512468,7.933047856,0.6201628387,0.8482490035,K0III,15.45085998,0
5.892339384,8.103321895,0.9107747477,0.5126368966,A8IV,16.69232284,1
7.321972108,1.090003081,0.7157089781,0.038381601,B0Iab:pe,13.95785491,0
2.655374239,9.08301438,0.6825468531,1.034094484,K0III,16.01989349,0
5.415223339,4.004355693,0.8369686209,0.01688582722,B8Ib/II,14.35720118,0
8.030793417,1.380571368,0.9660660954,1.375674852,K2III,14.64738526,0
8.824352787,4.072790348,0.9167749712,0.9886353377,G8III,16.46184831,0
9.649254209,2.419490326,1.103673381,1.098036452,K0III,17.06069581,0
6.28110928,2.186494272,0.9572590749,0.02784491723,B4:Vne,13.91859384,1
8.339012722,0.3513326153,1.115412933,0.4654011258,F0V,13.28654542,1
4.618215871,2.668816351,0.7977841334,1.193999497,K2III,13.4537421,0
7.415103386,3.440184504,1.116721013,-0.05462144273,B9V,15.54222974,1
8.415398116,3.105768402,0.9943241036,0.1250667318,B8V,15.80089587,1
9.366925692,21.68092552,1.343798004,0.6505620578,K1/K2V,21.49334831,0
7.105099075,5.772175695,0.9630669548,0.65156091,F2V,17.06339649,1
9.097313881,1.52729926,1.446624197,0.08772734573,A0V,14.6984605,1
8.338491797,2.005566728,0.6266661143,0.01599326391,B8V,14.95432949,1
6.31856349,23.54981608,0.7002861734,0.3689824385,F4V,18.04477943,1
7.056240568,0.2286491737,0.8451764902,0.9105629908,F8Iab,10.32913132,0
8.896115943,1.802428467,1.449746842,0.9312901544,K0III,15.24806825,0
7.717822145,0.26202785,0.8570418583,1.211326856,G2Ib,10.69290837,0
8.122883792,3.145952624,0.7684158955,1.108474552,K0III,16.1139527,0
1.829084114,1.089307054,0.5489472151,-0.05126600317,B2IV-V,12.59776957,1
8.537144851,1.988289604,1.041648354,0.05098491412,A7IV/V,15.21069339,1
9.233833968,2.425288562,0.8545126745,0.8516404967,B8II,15.72193545,0
7.126627706,4.058400654,0.7326733352,1.140029701,K4III,16.52668397,0
4.575481366,14.34511663,1.070643035,0.2251152456,F0Vn,17.71723291,1
7.759514614,18.93230233,1.470112625,0.5057300013,G3V,20.04967385,1
8.112864174,-0.7405662374,1.362389088,0.4772013372,B6Iab,8.301778963,0
8.185106629,8.205567554,1.164289091,0.5411509289,F2V,16.43465379,1
8.534589845,1.677938634,1.184141934,1.495452789,K2III,14.05444945,0
9.531503169,2.621657186,1.537945018,0.01245508756,B9V,15.12328465,1
8.444084694,-0.4218506468,1.180668398,1.259698998,K2III,13.69524742,0
1.306417322,11.58453073,0.7000019079,0.9526925781,G9III,16.32278637,0
8.337126476,2.986693924,1.329489941,1.221725102,K1/K2III/IV,15.76197241,1
7.43366042,0.946447583,0.9383559191,0.0114303364,B5V:,13.15041787,1
8.003008872,7.169571108,0.7788924657,0.3304404611,A9V,17.17210523,1
8.668088942,0.6056301633,0.9891239823,-0.1699932238,B8II/III,13.86410385,0
3.745411461,6.275774618,0.4345103879,1.343162832,K5III,14.90162118,0
7.906243508,37.91258575,0.9449603967,0.7805234421,K0V,20.97844515,1
8.21682173,6.907867015,0.7874061136,0.3200108938,F7V,17.47105353,1
7.40527345,2.27693105,0.914116579,0.8342291934,B5IV:,14.32445039,1
7.860608792,8.236934161,1.029632001,1.1922832,G8III,16.11657336,0
7.523686765,37.19026035,0.8711379355,0.9904980191,K5V,22.42854961,1
8.4579547,13.30409292,0.8836294016,0.5906527703,F5V,17.98167985,1
8.621435885,3.159957158,0.8913160315,0.5124212146,F5IV,16.60509354,1
7.740994214,5.319647148,1.112436037,-0.0620020941,B9.5V,17.04990716,1
7.504331718,1.09619212,0.7266063325,0.8752455162,A2Ia,13.30181433,0
8.949622059,-0.6817205173,1.202670908,1.301423942,M2III,10.79511142,0
7.35880505,4.114112987,0.8447721577,1.02710068,K1III,14.42256703,0
4.494597705,2.647970242,0.5673182041,1.061907716,K4III,13.61901034,0
9.223687129,1.077137126,0.8460944654,1.064736569,G6III,13.64937111,0
8.748137023,28.8440568,1.175671809,0.7220859269,G0V:,21.09857605,1
7.808438711,-0.6822704022,1.087760717,1.280741378,K0III,8.62874917,0
3.300752409,21.56155483,0.5908771672,0.2612791564,F2:V:,16.1167066,1
3.936052696,10.32818871,0.5241826195,1.395334252,K3III,14.63496328,0
7.932275517,0.1534922658,1.3164649,1.100979318,K7V,12.78308468,1
7.860913234,2.781407842,0.8324340348,1.203564849,K0III,14.79598627,0
8.963806363,6.766935757,1.274630908,0.4983132764,G2IV,17.98089567,1
7.677439225,0.9456273311,1.312679992,1.447598068,K2III,11.87043499,0
9.629450972,0.9240985504,1.764348498,0.9200658405,G8IV,14.96908798,1
10.46907904,2.910753346,1.253486725,0.5659398139,F3V,17.69430138,1
9.490258316,3.696566719,1.704775571,0.8597759052,K0III,17.75555495,0
7.458920905,3.175973276,0.7704874224,1.177277803,K0III,15.25153002,0
7.358627037,3.753665393,1.11070027,1.216310675,K2III,15.38064978,0
8.861457531,16.60095168,1.20311728,0.6347072868,G5V,21.19949292,1
9.406943222,3.977733782,1.586772897,1.088167447,K0III,16.03996996,0
8.279011685,2.305009437,1.099333264,1.07845312,G8III,15.15526219,0
8.291488824,1.121014376,1.146371816,0.06202273403,B8V,14.16390606,1
9.389861869,7.687002549,0.9922147402,0.8882912646,G8V,18.40530109,1
8.434022942,16.12852064,1.09077781,0.5969713481,G2V,18.92953117,1
8.112835494,1.850969621,0.9842444211,1.35705428,K1/K2IIIp,15.63705313,0
8.48078189,4.652279913,1.066427145,1.054426141,K0III,16.99345476,0
8.75431597,2.447555003,1.472634703,1.438949096,K2III,15.55229588,0
8.994456191,11.11251528,1.117532057,0.7406836365,G3V,18.7237672,1
8.727366198,22.42907042,0.6043411239,0.9896790282,K0V,22.15520204,1
9.435275688,2.98114373,1.404375609,1.244786407,K2III,16.488958,0
8.752872403,1.981120106,1.066497598,1.369615623,K2III,15.44799931,0
8.260757166,5.259342939,1.267164041,1.18227888,K1III,16.04761072,0
7.770417847,8.828844369,1.2338106,0.5644497233,F6V,18.199186,1
8.703321146,3.307284133,0.8666255127,0.8148169173,G8V,16.46818813,1
8.860040611,2.057873849,1.151655893,0.003422994134,B9.5V,16.32564876,1
7.121654613,19.21736464,0.8029058491,0.436636385,F7V...,17.82988566,1
7.534502307,13.55000147,0.9965701546,0.03527768074,F2V,18.16534247,1
8.753383593,1.058558166,1.055688119,1.411733333,K4/K5III,13.6854249,0
8.242661387,8.193970925,1.505416888,1.362529328,K2III,18.02834429,0
8.016382349,2.020071344,0.8922649759,0.4284706652,B0.5Ia,14.82049616,0
7.18670489,0.6333020299,1.171944114,0.3430516834,B1.5II,11.87720928,0
8.125572302,15.23753077,1.233587012,0.586947959,F7V,18.8995203,1
8.994457647,-0.912220994,1.25672913,1.459273625,K5III,13.10942682,0
3.788788643,10.79218292,0.7619443301,0.8014790953,G5IIbCN...,15.29240046,0
10.16562549,6.906767539,0.9184629602,0.5383831386,G0V,19.03606029,1
7.484301076,7.607197407,1.316693703,0.7091210116,G3V,15.53920932,1
9.579858446,5.995801908,0.9779217162,0.8271382397,F3V,17.86765134,1
9.082680633,3.014370928,1.733688719,-0.01639958826,B9IV,17.33666915,1
9.239974764,11.75131679,1.001239128,0.6397309441,F7V,18.33380609,1
8.79332893,2.720703093,1.237724186,0.04516872722,A8V,16.08161975,1
3.143286638,7.439865522,0.5956903452,-0.07517456581,B5V,14.93773812,1
9.669312148,7.619262531,1.06371832,1.130434227,K0III,20.52475882,0
7.594616591,6.997636983,0.7018856194,1.143623345,K1III,17.10870102,0
5.172073783,6.740370775,0.4325034637,-0.09801650019,B5V,15.09219027,1
8.638768426,2.67209559,0.9576677665,0.9449449705,K0III,16.80847782,0
6.971739519,5.893915411,0.7769630714,1.107543054,K1III,16.1397915,0
6.778371065,3.208570828,0.8925992635,0.9952777229,K1III,15.68234842,0
7.512468025,14.98039361,0.8654962323,0.5205989664,F5V,19.59600779,1
2.253299967,3.273404217,0.4488677295,0.4282208211,F2II,10.64301569,0
7.957660332,11.76697641,0.9300381738,-0.1536793336,B9.5V,18.38079451,1
7.35355776,15.02842073,1.05293086,0.8427436441,K1IV,18.97691103,1
8.732766189,2.410795779,1.060595629,-0.0001264497267,B8III,15.73948278,0
4.488633861,10.65742225,0.7221935143,1.076049617,K2III-IV,17.41440183,1
6.991269204,6.331244781,1.008858723,0.4678301974,F2V,17.04164059,1
9.132663245,4.019418449,0.9920463581,0.2258202577,A7IV,17.41596434,1
9.556476769,14.51229818,1.639100588,0.6182640987,G3V,19.43460996,1
9.07502117,0.1239623612,1.418354323,-0.009001834731,B2III,11.61155098,0
5.478840047,3.088767819,0.7345537897,1.207498952,K0III,13.84854408,0
7.414792325,1.022255143,1.233849401,1.1661263,K0III,14.15652722,0
6.227049887,3.689927383,0.7872204274,1.054345748,K0III,16.99868318,0
8.470495235,11.11133761,1.209036668,0.4416580276,G3V,18.22085509,1
6.609556841,10.34844466,1.097285523,0.9689169418,G9III-IV,15.30928567,1
7.902211867,2.296535847,0.7876474341,1.306475371,G3/G5Ib,13.69018097,0
6.26167476,2.204698096,0.6971965333,1.08128207,G5II,12.20510356,0
1.54345373,13.65248318,0.4789698336,1.094062612,K1III,16.14602792,0
8.556146636,1.975606427,0.8238441365,0.1435362648,B9Vn...,14.86106405,1
8.839276845,1.846299114,1.058662756,0.3771453591,G5III,15.45638703,0
7.188794607,9.592257773,0.5556020982,0.1416551372,A4/A5II/III,16.21224685,0
7.646989825,5.248945559,0.7778791928,0.0163724811,F0V,17.35408767,1
8.903034223,2.377839989,1.114871216,0.2623078633,B1Vne,14.60931471,1
8.270324611,4.143536743,1.266804636,1.189053865,K0III,16.60268166,0
7.246779316,10.90108532,1.088395098,0.9614665259,K0III,16.75538397,0
8.502876915,1.725022161,0.8889785195,0.3104784546,F2III,14.77271614,0
7.534376783,4.122912901,0.7931001023,1.049604425,K1III,15.46036492,0
9.134434512,8.556551594,1.421810758,0.9715926085,K2III,20.02751413,0
8.67731706,11.44036826,1.000294277,0.8395612725,F5V,18.30807914,1
4.691289846,8.371583477,0.876673054,-0.04437617909,A1V,16.54713461,1
7.750291065,2.082145697,0.9689952415,0.5699549159,F6V,15.04714619,1
7.146930125,3.334663286,0.7897431413,-0.05547084041,B5III,15.27905458,0
7.087258365,3.027394777,1.02688308,1.365160282,K0III,14.27521131,0
8.185908166,1.135424226,0.9941715934,1.148359685,K2III,14.68269605,0
7.499062699,2.73699819,0.8699950658,1.322258997,K1III,15.84151562,0
9.424104601,2.606882188,1.27531431,0.1468496643,B9V,16.05801652,1
8.717377475,11.87760652,1.251989146,1.274718719,K2III,18.51849494,0
8.302904166,5.733643737,1.557231102,0.02118761738,A3III,18.04898944,0
9.135582196,6.784076825,1.205313394,0.4435649044,F2V,16.92063513,1
7.436568124,1.383342835,1.081245782,-0.1011018613,B3III,14.7322442,0
9.330730243,3.762596076,1.326381387,0.219296485,F0V,16.01854192,1
8.53538046,8.746982082,1.154748323,0.6206748727,G2III,18.18471358,0
8.120223356,2.469642114,0.8604845727,0.5212579164,B2III,14.36789157,0
7.223160555,1.901641029,0.8453693631,1.179653706,K4III,14.77815752,0
7.262006395,5.766517017,0.5177869696,1.373926662,K5III,14.92932387,0
7.127116206,5.720785108,0.9726433055,1.276414254,K1III,15.76124075,0
5.175622924,19.56188581,0.7834743822,0.4212317943,F5/F6IV/V,17.78201252,1
7.700389239,0.5223790052,1.439344869,0.9431825395,F6Ib,12.89736922,0
8.019169101,12.28666999,0.9748192284,1.076931289,K1III,17.49390563,0
8.369008793,2.412339287,1.09632884,1.070494429,G8III,15.04707629,0
8.8705039,1.810442789,1.10126113,-0.1268516535,B7V,15.64296083,1
7.475301904,4.829058323,0.6406892475,0.08197953048,B9V,17.52975422,1
2.517468153,4.215383793,0.4773768628,-0.1721208041,B2IV,10.40903085,1
9.197889974,1.755943631,0.8542590078,0.3691721033,F3IV/V,15.20336183,1
6.862909835,8.444455901,1.000405558,1.034718382,K0III,17.50689967,0
8.920170835,2.696012547,1.173121637,1.106338809,A3V + G0,15.12238703,1
8.847772148,1.423018075,1.145135214,1.115384182,K0III,15.58586175,0
5.71843923,-0.6092349136,0.7535785689,1.286327271,K0Ia,10.81588868,0
7.556775703,2.754223035,1.089632708,1.509490207,K3III,16.30014531,0
7.935272322,3.814211469,0.8276173244,1.153937787,G8III,16.54457106,0
7.639838347,3.962308093,0.998350808,1.440567449,K5III,15.62702505,0
7.86440846,0.01029760657,1.129780593,-0.1646624532,B7Ib,8.986182023,0
4.124886388,16.89067009,0.6156644381,1.087371841,G9V,17.72515626,1
8.472435274,1.069516722,1.019159515,0.06137104347,K3/K4V:,15.31550658,1
5.926247993,0.7095588978,0.9440060881,0.6420983019,G1Ib,10.04409229,0
2.783338543,3.751972548,0.7882459821,1.66275125,K3III,14.00672331,0
6.881741452,15.41685364,1.043012891,0.5440039919,F6V,18.55951731,1
7.042701636,21.36098526,0.7098738767,0.6367235348,F3V,17.81577889,1
8.168911197,4.791133149,1.29680568,0.9498581955,K0III,15.2250096,0
8.011265823,11.62171439,0.8142244687,0.9644716565,K1III/IV,17.05084132,1
7.323831027,4.356657266,0.4495161919,0.1000796881,A0Vm...,15.64333592,1
8.566641533,9.179146475,1.120108341,0.4730844577,A6III,16.52454666,0
2.759145111,12.23682442,0.6343051252,0.682262194,F5/F6IV/V,17.09115574,1
6.885386401,7.266213748,0.9246811055,0.9086474678,G8III,16.77166757,0
7.415539281,0.5872917799,0.7635979679,1.082008431,B5II,11.05516671,0
7.199189854,17.07745541,1.059060446,0.6361762519,G5V,20.65591593,1
3.220157083,0.2298107702,0.7606244707,0.1160075077,B2.5Ib,9.207589067,0
8.366606125,1.326056657,1.107688957,1.002168793,K0III,15.17279034,0
7.288758672,10.96196645,0.9206032143,0.4220437242,F5V,17.924904,1
8.50486229,5.2819704,0.8663546089,0.1529022816,A1V,17.29017254,1
8.847526927,5.333604166,1.161996171,0.3632078308,A1V,17.94441679,1
7.967863556,1.95380935,0.8155103343,1.356295801,K2III,15.12212603,0
9.10404727,1.396564996,1.801545533,1.590411023,K5III,15.64018566,0
7.764008993,2.640732335,1.441719404,1.067680467,G8III,16.58172931,0
7.923165724,32.42156457,0.9944837406,0.9303151493,K0V,19.6310384,1
8.609904332,11.74911223,0.9182068916,1.005983482,G8IV,18.36717234,1
6.644023577,34.53934627,1.337476829,0.5691514043,K1IV:+...,19.56148416,1
2.02580194,16.10280058,0.4691014774,0.8948462882,G8III,17.36882215,0
8.901009755,2.725576712,0.8237333724,1.089225231,G8III,15.58557695,0
7.060737785,1.295907489,0.9318771747,0.09870848095,B0Ia,14.40632538,0
6.514664158,11.73744388,1.157348372,0.4744464341,F7V...,17.33553275,1
7.051413521,23.736185,0.9225369719,0.4898364698,F5V:,17.91920578,1
1.023524746,6.226631565,0.4286927876,1.045636311,G6Ia,10.27554867,0
6.875640476,23.05726218,0.8487614644,0.3884216906,F5V,17.91987715,1
